Latitude,Longitude,Start_ Date,End_Date,Genus,Species,Vector Count,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Dermacentor,marginatus,1,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,parva,1,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,parva,3,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,parva,3,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,4,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,4,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,4,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.84920743,44.47420699,10/29/2021,10/29/2021,Haemaphysalis,inermis,5,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Dermacentor,reticulatus,3,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Dermacentor,reticulatus,4,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Dermacentor,reticulatus,4,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Ixodes,ricinus,1,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Ixodes,ricinus,2,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Ixodes,ricinus,1,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Ixodes,ricinus,3,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Haemaphysalis,inermis,1,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Haemaphysalis,inermis,1,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Haemaphysalis,punctata,1,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Haemaphysalis,punctata,1,,,,,
41.90488156,45.13599189,11/2/2021,11/2/2021,Haemaphysalis,parva,1,,,,,
41.9311159,45.08404466,11/2/2021,11/2/2021,Dermacentor,reticulatus,4,,,,,
41.9311159,45.08404466,11/2/2021,11/2/2021,Dermacentor,reticulatus,2,,,,,
41.9311159,45.08404466,11/2/2021,11/2/2021,Haemaphysalis,inermis,4,,,,,
41.9311159,45.08404466,11/2/2021,11/2/2021,Haemaphysalis,inermis,3,,,,,
41.9311159,45.08404466,11/2/2021,11/2/2021,Haemaphysalis,inermis,3,,,,,
41.94143119,45.05427108,11/2/2021,11/2/2021,Dermacentor,marginatus,1,,,,,
41.94143119,45.05427108,11/2/2021,11/2/2021,Dermacentor,reticulatus,2,,,,,
41.94143119,45.05427108,11/2/2021,11/2/2021,Dermacentor,reticulatus,1,,,,,
41.94143119,45.05427108,11/2/2021,11/2/2021,Haemaphysalis,punctata,1,,,,,
41.94143119,45.05427108,11/2/2021,11/2/2021,Haemaphysalis,punctata,1,,,,,
41.96056711,45.00296926,11/2/2021,11/2/2021,Dermacentor,reticulatus,1,,,,,
41.96056711,45.00296926,11/2/2021,11/2/2021,Haemaphysalis,punctata,1,,,,,
41.96056711,45.00296926,11/2/2021,11/2/2021,Haemaphysalis,punctata,1,,,,,
41.97991563,44.93908536,11/2/2021,11/2/2021,Dermacentor,marginatus,1,,,,,
41.97991563,44.93908536,11/2/2021,11/2/2021,Dermacentor,reticulatus,2,,,,,
41.97991563,44.93908536,11/2/2021,11/2/2021,Dermacentor,reticulatus,1,,,,,
41.97991563,44.93908536,11/2/2021,11/2/2021,Haemaphysalis,punctata,1,,,,,
41.91870022,44.92324255,11/2/2021,11/2/2021,Ixodes,ricinus,1,,,,,
41.87243072,44.91049902,11/2/2021,11/2/2021,Dermacentor,reticulatus,1,,,,,
41.87243072,44.91049902,11/2/2021,11/2/2021,Dermacentor,reticulatus,5,,,,,
41.87243072,44.91049902,11/2/2021,11/2/2021,Ixodes,ricinus,1,,,,,
41.87243072,44.91049902,11/2/2021,11/2/2021,Ixodes,ricinus,2,,,,,
41.78651765,44.94237038,11/2/2021,11/2/2021,Dermacentor,reticulatus,1,,,,,
41.78651765,44.94237038,11/2/2021,11/2/2021,Haemaphysalis,inermis,1,,,,,
41.78651765,44.94237038,11/2/2021,11/2/2021,Haemaphysalis,inermis,1,,,,,
41.820447,46.3038,4/20/2021,4/20/2021,Ixodes,ricinus,2,,,,,
41.820447,46.3038,4/20/2021,4/20/2021,Rhipicephalus,rossicus,4,,,,,
41.820447,46.3038,4/20/2021,4/20/2021,Rhipicephalus,turanicus,2,,,,,
41.842407,46.280605,4/20/2021,4/20/2021,Ixodes,ricinus,1,,,,,
41.850671,46.281924,4/20/2021,4/20/2021,Haemaphysalis,concinna,1,,,,,
41.850671,46.281924,4/20/2021,4/20/2021,Ixodes,ricinus,1,,,,,
41.850671,46.281924,4/20/2021,4/20/2021,Rhipicephalus,turanicus,4,,,,,
41.834094,46.265563,4/20/2021,4/20/2021,Rhipicephalus,turanicus,2,,,,,
41.802958,46.322651,4/20/2021,4/20/2021,Ixodes,ricinus,2,,,,,
41.802958,46.322651,4/20/2021,4/20/2021,Rhipicephalus,bursa,2,,,,,
41.802958,46.322651,4/20/2021,4/20/2021,Ixodes,ricinus,1,,,,,
41.835637,46.284961,4/20/2021,4/20/2021,Rhipicephalus,bursa,5,,,,,
41.835637,46.284961,4/20/2021,4/20/2021,Rhipicephalus,bursa,5,,,,,
41.835637,46.284961,4/20/2021,4/20/2021,Rhipicephalus,bursa,1,,,,,
41.835637,46.284961,4/20/2021,4/20/2021,Rhipicephalus,turanicus,2,,,,,
41.50148196,45.37075373,2/22/2022,2/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.48849487,45.35772047,2/22/2022,2/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.54418945,45.36735581,2/22/2022,2/22/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.66148582,45.44593039,2/22/2022,2/22/2022,Haemaphysalis,punctata,1,,,,,
41.57367481,44.76768178,4/6/2022,4/6/2022,Haemaphysalis,sulcata,1,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Dermacentor,marginatus,1,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Ixodes,ricinus,1,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,punctata,1,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,inermis,5,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,inermis,5,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,inermis,5,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,inermis,5,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,inermis,10,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,inermis,10,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Haemaphysalis,inermis,6,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.59311303,44.68831457,4/6/2022,4/6/2022,Rhipicephalus,annulatus,14,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Dermacentor,reticulatus,1,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Haemaphysalis,inermis,1,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Haemaphysalis,punctata,1,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Haemaphysalis,spp.,1,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,15,,,,,
41.577224,44.63975252,4/6/2022,4/6/2022,Rhipicephalus,annulatus,7,,,,,
42.0301819,44.00662975,4/14/2022,4/14/2022,Dermacentor,reticulatus,1,,,,,
42.0301819,44.00662975,4/14/2022,4/14/2022,Haemaphysalis,sulcata,3,,,,,
42.05208063,43.71215454,4/14/2022,4/14/2022,Dermacentor,marginatus,3,,,,,
42.05208063,43.71215454,4/14/2022,4/14/2022,Haemaphysalis,punctata,5,,,,,
42.05208063,43.71215454,4/14/2022,4/14/2022,Dermacentor,marginatus,1,,,,,
42.05208063,43.71215454,4/14/2022,4/14/2022,Haemaphysalis,punctata,2,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Dermacentor,marginatus,4,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,1,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,1,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Dermacentor,marginatus,3,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.07822421,43.64587613,4/14/2022,4/14/2022,Haemaphysalis,parva,1,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,inermis,1,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Dermacentor,marginatus,3,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,inermis,4,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
42.04012021,43.61853376,4/14/2022,4/14/2022,Haemaphysalis,parva,4,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Dermacentor,marginatus,1,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,1,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Dermacentor,marginatus,3,,,,,
41.97874943,43.56827954,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,1,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,reticulatus,4,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Haemaphysalis,inermis,3,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Haemaphysalis,parva,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Haemaphysalis,parva,3,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,5,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,marginatus,3,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Dermacentor,reticulatus,1,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Haemaphysalis,inermis,2,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Haemaphysalis,parva,3,,,,,
41.99202622,43.62859415,4/14/2022,4/14/2022,Haemaphysalis,punctata,1,,,,,
41.67776202,44.76661903,4/15/2022,4/15/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.65740761,44.72731331,4/15/2022,4/15/2022,Haemaphysalis,inermis,1,,,,,
41.65740761,44.72731331,4/15/2022,4/15/2022,Haemaphysalis,punctata,1,,,,,
41.65740761,44.72731331,4/15/2022,4/15/2022,Ixodes,ricinus,6,,,,,
41.65740761,44.72731331,4/15/2022,4/15/2022,Haemaphysalis,punctata,4,,,,,
41.65647303,44.5853839,4/15/2022,4/15/2022,Dermacentor,marginatus,9,,,,,
41.65647303,44.5853839,4/15/2022,4/15/2022,Dermacentor,reticulatus,6,,,,,
41.65647303,44.5853839,4/15/2022,4/15/2022,Dermacentor,marginatus,5,,,,,
41.65647303,44.5853839,4/15/2022,4/15/2022,Dermacentor,reticulatus,6,,,,,
41.6817175,44.51807363,4/15/2022,4/15/2022,Dermacentor,marginatus,1,,,,,
41.6817175,44.51807363,4/15/2022,4/15/2022,Dermacentor,reticulatus,2,,,,,
41.6817175,44.51807363,4/15/2022,4/15/2022,Haemaphysalis,inermis,1,,,,,
41.6817175,44.51807363,4/15/2022,4/15/2022,Haemaphysalis,punctata,1,,,,,
41.75981827,44.50494644,4/15/2022,4/15/2022,Dermacentor,marginatus,2,,,,,
41.75981827,44.50494644,4/15/2022,4/15/2022,Dermacentor,marginatus,1,,,,,
41.78813204,44.51967912,4/15/2022,4/15/2022,Dermacentor,reticulatus,5,,,,,
41.78813204,44.51967912,4/15/2022,4/15/2022,Dermacentor,reticulatus,1,,,,,
41.78813204,44.51967912,4/15/2022,4/15/2022,Haemaphysalis,punctata,2,,,,,
41.78813204,44.51967912,4/15/2022,4/15/2022,Dermacentor,reticulatus,5,,,,,
41.92078284,45.42437997,4/19/2022,4/19/2022,Dermacentor,marginatus,4,,,,,
41.92078284,45.42437997,4/19/2022,4/19/2022,Haemaphysalis,punctata,4,,,,,
41.92078284,45.42437997,4/19/2022,4/19/2022,Ixodes,ricinus,3,,,,,
41.92078284,45.42437997,4/19/2022,4/19/2022,Dermacentor,marginatus,4,,,,,
41.92078284,45.42437997,4/19/2022,4/19/2022,Haemaphysalis,punctata,3,,,,,
41.91950355,45.38881667,4/19/2022,4/19/2022,Haemaphysalis,punctata,1,,,,,
41.91950355,45.38881667,4/19/2022,4/19/2022,Ixodes,ricinus,1,,,,,
41.91950355,45.38881667,4/19/2022,4/19/2022,Ixodes,ricinus,1,,,,,
41.86397106,45.33957527,4/19/2022,4/19/2022,Dermacentor,marginatus,2,,,,,
41.86397106,45.33957527,4/19/2022,4/19/2022,Dermacentor,marginatus,1,,,,,
41.86397106,45.33957527,4/19/2022,4/19/2022,Dermacentor,reticulatus,2,,,,,
41.86397106,45.33957527,4/19/2022,4/19/2022,Ixodes,ricinus,7,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,marginatus,1,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,5,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,5,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,5,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,5,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,4,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,5,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,5,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Dermacentor,reticulatus,2,,,,,
41.86495211,45.28097596,4/19/2022,4/19/2022,Ixodes,ricinus,1,,,,,
41.8722919,44.91028514,4/21/2022,4/21/2022,Dermacentor,reticulatus,2,,,,,
41.8722919,44.91028514,4/21/2022,4/21/2022,Ixodes,ricinus,2,,,,,
41.8722919,44.91028514,4/21/2022,4/21/2022,Dermacentor,reticulatus,2,,,,,
41.8722919,44.91028514,4/21/2022,4/21/2022,Haemaphysalis,punctata,1,,,,,
41.8722919,44.91028514,4/21/2022,4/21/2022,Ixodes,ricinus,2,,,,,
41.8722919,44.91028514,4/21/2022,4/21/2022,Ixodes,ricinus,10,,,,,
41.8722919,44.91028514,4/21/2022,4/21/2022,Ixodes,ricinus,3,,,,,
41.91800243,44.92411494,4/21/2022,4/21/2022,No collection (Ticks),No collection (Ticks),0,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Dermacentor,reticulatus,1,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Dermacentor,marginatus,1,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Ixodes,ricinus,1,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Haemaphysalis,punctata,4,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Ixodes,ricinus,10,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Ixodes,ricinus,10,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Ixodes,ricinus,10,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Ixodes,ricinus,3,,,,,
41.95637406,45.0047683,4/21/2022,4/21/2022,Haemaphysalis,inermis,1,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Dermacentor,marginatus,3,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Dermacentor,reticulatus,3,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Haemaphysalis,inermis,1,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Ixodes,ricinus,1,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Dermacentor,reticulatus,1,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Dermacentor,marginatus,1,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Ixodes,ricinus,2,,,,,
41.9311237,45.08443862,4/21/2022,4/21/2022,Ixodes,ricinus,3,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Dermacentor,marginatus,5,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Dermacentor,marginatus,1,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Dermacentor,reticulatus,5,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Haemaphysalis,inermis,2,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Haemaphysalis,punctata,3,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Ixodes,ricinus,3,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Dermacentor,marginatus,5,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Dermacentor,marginatus,1,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Dermacentor,reticulatus,4,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Haemaphysalis,inermis,1,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Ixodes,ricinus,2,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Haemaphysalis,punctata,1,,,,,
41.90475094,45.13519675,4/21/2022,4/21/2022,Ixodes,ricinus,1,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Dermacentor,marginatus,5,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Dermacentor,marginatus,5,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Haemaphysalis,inermis,2,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Haemaphysalis,punctata,1,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Dermacentor,marginatus,5,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Haemaphysalis,inermis,2,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Haemaphysalis,punctata,9,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Ixodes,ricinus,10,,,,,
41.86612038,45.17343636,4/21/2022,4/21/2022,Ixodes,ricinus,3,,,,,
41.80177853,44.76034319,4/24/2022,4/24/2022,Hyalomma,aegyptium,4,,,,,
41.80177853,44.76034319,4/24/2022,4/24/2022,Hyalomma,aegyptium,4,,,,,
41.65377045,43.11590709,4/27/2022,4/27/2022,Haemaphysalis,punctata,1,,,,,
41.65377045,43.11590709,4/27/2022,4/27/2022,Haemaphysalis,punctata,2,,,,,
41.64597762,43.1056292,4/27/2022,4/27/2022,Dermacentor,marginatus,2,,,,,
41.64597762,43.1056292,4/27/2022,4/27/2022,Dermacentor,marginatus,3,,,,,
41.64597762,43.1056292,4/27/2022,4/27/2022,Dermacentor,reticulatus,1,,,,,
41.64597762,43.1056292,4/27/2022,4/27/2022,Haemaphysalis,punctata,1,,,,,
41.64597762,43.1056292,4/27/2022,4/27/2022,Haemaphysalis,punctata,2,,,,,
41.64333933,43.0916265,4/27/2022,4/27/2022,Dermacentor,marginatus,1,,,,,
41.64333933,43.0916265,4/27/2022,4/27/2022,Haemaphysalis,punctata,2,,,,,
41.64333933,43.0916265,4/27/2022,4/27/2022,Haemaphysalis,punctata,2,,,,,
41.64247507,43.0275693,4/28/2022,4/28/2022,Dermacentor,marginatus,4,,,,,
41.64247507,43.0275693,4/28/2022,4/28/2022,Dermacentor,marginatus,3,,,,,
41.64247507,43.0275693,4/28/2022,4/28/2022,Dermacentor,marginatus,5,,,,,
41.64247507,43.0275693,4/28/2022,4/28/2022,Dermacentor,marginatus,5,,,,,
41.64247507,43.0275693,4/28/2022,4/28/2022,Dermacentor,reticulatus,5,,,,,
41.64247507,43.0275693,4/28/2022,4/28/2022,Haemaphysalis,punctata,1,,,,,
41.60964036,43.08964704,4/28/2022,4/28/2022,Haemaphysalis,punctata,1,,,,,
41.60964036,43.08964704,4/28/2022,4/28/2022,Haemaphysalis,punctata,1,,,,,
41.63253821,43.04734546,4/28/2022,4/28/2022,Haemaphysalis,punctata,1,,,,,
42.03026493,44.00494894,5/12/2022,5/12/2022,Dermacentor,marginatus,2,,,,,
42.03026493,44.00494894,5/12/2022,5/12/2022,Haemaphysalis,punctata,1,,,,,
42.03026493,44.00494894,5/12/2022,5/12/2022,Haemaphysalis,sulcata,2,,,,,
42.05226374,43.71386874,5/12/2022,5/12/2022,Dermacentor,marginatus,4,,,,,
42.05226374,43.71386874,5/12/2022,5/12/2022,Haemaphysalis,punctata,3,,,,,
42.05226374,43.71386874,5/12/2022,5/12/2022,Haemaphysalis,parva,1,,,,,
42.05226374,43.71386874,5/12/2022,5/12/2022,Dermacentor,marginatus,2,,,,,
42.07699678,43.64613723,5/12/2022,5/12/2022,Dermacentor,marginatus,5,,,,,
42.07699678,43.64613723,5/12/2022,5/12/2022,Dermacentor,marginatus,4,,,,,
42.07699678,43.64613723,5/12/2022,5/12/2022,Haemaphysalis,inermis,1,,,,,
42.07699678,43.64613723,5/12/2022,5/12/2022,Haemaphysalis,parva,3,,,,,
42.07699678,43.64613723,5/12/2022,5/12/2022,Dermacentor,marginatus,3,,,,,
42.07699678,43.64613723,5/12/2022,5/12/2022,Haemaphysalis,parva,1,,,,,
42.03943732,43.61897182,5/12/2022,5/12/2022,Dermacentor,marginatus,3,,,,,
42.03943732,43.61897182,5/12/2022,5/12/2022,Haemaphysalis,inermis,1,,,,,
42.03943732,43.61897182,5/12/2022,5/12/2022,Haemaphysalis,parva,5,,,,,
42.03943732,43.61897182,5/12/2022,5/12/2022,Haemaphysalis,parva,5,,,,,
42.03943732,43.61897182,5/12/2022,5/12/2022,Haemaphysalis,parva,5,,,,,
